"Native.ID","Network.ID","Network.Name","Station.ID","Station.Name","History.ID","Province","Longitude","Latitude","Elevation..m.","Record.Start","Record.End","Obs.Freq","Variables","total_precip","avg_precip"
"1021330",1,"EC",2989,"CAPE MUDGE,2989",3701,"BC",-125.195,49.99833,4.6,"1978-09-01","2021-03-30","Daily","Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)",419.1,2.28
"1021960",1,"EC",448,"CORTES ISLAND TIBER BAY,448",851,"BC",-124.9494,50.07139,15,"1960-06-10","2019-02-24","Daily","Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)",539.6,3
"1021988",1,"EC",449,"COURTENAY GRANTHAM,449",852,"BC",-124.9992,49.76306,81,"1960-01-01","2019-03-02","Daily","Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)",64.8,4.05
"1021989",1,"EC",450,"COURTENAY PUNTLEDGE,450",853,"BC",-125.0325,49.68639,40,"1984-12-01","2022-02-26","Daily","Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)",382.8,2.64
"1023462",1,"EC",457,"HERIOT BAY SE,457",860,"BC",-125.2031,50.09917,17,"1984-04-18","2022-02-28","Daily","Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)",540.4,3.18
"1024638",1,"EC",461,"LITTLE QUALICUM HATCHERY,461",864,"BC",-124.5122,49.35278,30,"1981-01-20","2022-03-01","Daily","Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)",229.3,1.71
"10253G0",1,"EC",56,"NANAIMO CITY YARD,56",459,"BC",-123.9878,49.19889,114,"1981-08-01","2022-03-03","Daily","Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)",300.1,1.63
"1026170",1,"EC",476,"PINE ISLAND,476",879,"BC",-127.7281,50.97583,15,"1984-08-01","2018-06-29","Daily","Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)",157.4,3.09
"1026639",1,"EC",483,"QUINSAM RIVER HATCHERY,483",886,"BC",-125.3039,50.01611,45.7,"1975-09-01","2022-02-27","Daily","Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)",402.6,2.29
"102BFHH",1,"EC",3000,"ENTRANCE ISLAND,3000",3721,"BC",-123.8089,49.20891,5,"1987-05-01","2022-03-04","Daily","Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)",218.7,1.32
"1031316",1,"EC",3002,"CAPE BEALE LIGHT,3002",3704,"BC",-125.2161,48.78611,25.9,"1984-10-01","2022-03-04","Daily","Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)",633.2,3.46
"1031844",1,"EC",69,"CONUMA RIVER HATCHERY,69",472,"BC",-126.4167,49.8,12,"1989-01-24","2018-10-31","Daily","Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)",202.1,16.84
"1032730",1,"EC",3005,"ESTEVAN POINT,3005",3705,"BC",-126.5508,49.3835,7,"1908-07-13","2022-03-04","Daily","Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)",714.8,4.02
"1034600",1,"EC",3012,"LENNARD ISLAND,3012",3706,"BC",-125.9233,49.11056,10.6,"1980-05-01","2022-03-03","Daily","Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)",723.4,4.23
"1035612",1,"EC",514,"NITINAT RIVER HATCHERY,514",917,"BC",-124.6553,48.85944,14.9,"1981-05-01","2022-02-18","Daily","Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)",935,5.11
"1035614",1,"EC",3014,"NOOTKA LIGHTSTATION,3014",3707,"BC",-126.6167,49.6,15.8,"1978-11-01","2022-03-03","Daily","Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)",422,3.25
"1035940",1,"EC",3015,"PACHENA POINT,3015",3708,"BC",-125.0972,48.72278,37,"1924-11-01","2022-03-02","Daily","Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)",622.4,3.48
"1036208",1,"EC",516,"PORT ALBERNI COX LAKE,516",919,"BC",-124.7517,49.20167,163,"1987-03-03","2020-07-19","Daily","Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)",109.8,2.07
"1037899",1,"EC",523,"TAHSIS VILLAGE NORTH,523",926,"BC",-126.65,49.93333,9,"1989-02-01","2022-03-04","Daily","Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)",540.6,19.31
"1038205",1,"EC",524,"TOFINO A,524",927,"BC",-125.7725,49.08222,24.45,"1942-07-01","2022-03-04","Daily","Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)",766.2,4.26
"1038332",1,"EC",527,"UCLUELET KENNEDY CAMP,527",930,"BC",-125.533333,48.95,30,"1964-06-01","2022-03-04","Daily","Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)",785.2,4.27
"104091B",1,"EC",84,"BOWEN ISLAND SUNSET PARK,84",487,"BC",-123.4019,49.36028,130,"1992-05-12","2022-03-03","Daily","Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)",355.4,11.46
"1043152",1,"EC",3023,"GIBSONS GOWER POINT,3023",3710,"BC",-123.5414,49.38583,34,"1961-10-01","2022-03-04","Daily","Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)",345,1.99
"1045100",1,"EC",3026,"MERRY ISLAND LIGHTSTATION,3026",3711,"BC",-123.9125,49.4675,6.1,"1957-11-01","2022-03-03","Daily","Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)",293.9,1.61
"1046115",1,"EC",95,"PENDER HARBOUR,95",498,"BC",-124.0322,49.63444,64,"1961-05-10","2022-03-04","Daily","Precipitation Amount|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)",322.5,1.79
"1046391",1,"EC",546,"POWELL RIVER A,546",949,"BC",-124.5003,49.83417,129.511,"1954-01-02","2022-03-04","Daily","Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)",404,2.2
"1048898",1,"EC",562,"WHISTLER,562",965,"BC",-122.9548,50.12889,657.8,"1976-11-22","2022-03-02","Daily","Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)",388.8,2.25
"1054500",1,"EC",3040,"LANGARA,3040",3712,"BC",-133.0581,54.25528,40.7,"1936-07-23","2022-03-04","Daily","Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)",486.4,2.66
"1060080",1,"EC",3048,"ADDENBROKE ISLAND,3048",3714,"BC",-127.8639,51.60353,21.3,"1978-01-01","2022-03-04","Daily","Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)",873.6,5.23
"1060901",1,"EC",587,"BOAT BLUFF,587",990,"BC",-128.5242,52.64306,10.7,"1974-06-25","2022-02-20","Daily","Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)",1248.2,6.78
"1060902",1,"EC",3049,"BONILLA ISLAND,3049",3715,"BC",-130.6378,53.49278,16.2,"1960-04-07","2022-03-04","Daily","Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)",656.2,3.57
"1062544",1,"EC",3054,"DRYAD POINT,3054",3716,"BC",-128.1122,52.185,3.5,"1977-11-25","2022-03-04","Daily","Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)",669,3.68
"1062646",1,"EC",3056,"EGG ISLAND,3056",3717,"BC",-127.8354,51.24722,14,"1965-12-01","2022-03-04","Daily","Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)",571.4,5.77
"1063298",1,"EC",3058,"GREEN ISLAND,3058",3739,"BC",-130.7083,54.56861,11.9,"1978-10-01","2022-03-04","Daily","Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)",448.7,3.01
"1063690",1,"EC",3063,"IVORY ISLAND,3063",3718,"BC",-128.4067,52.26973,9.8,"1948-08-24","2022-03-04","Daily","Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)",686.1,3.75
"1064020",1,"EC",593,"KEMANO,593",996,"BC",-127.9431,53.56333,87,"1951-08-26","2022-03-05","Daily","Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)",330.8,2.25
"1064320",1,"EC",599,"KITIMAT TOWNSITE,599",1002,"BC",-128.6342,54.05361,128,"1954-01-22","2022-02-20","Daily","Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)",240.3,1.95
"1064321",1,"EC",600,"KITIMAT 2,600",1003,"BC",-128.705,54.00972,16.8,"1966-02-01","2022-02-28","Daily","Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)",638.1,3.94
"1065010",1,"EC",3066,"MCINNES ISLAND,3066",3725,"BC",-128.7194,52.26167,25.9,"1954-02-15","2022-03-03","Daily","Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)",548.5,3.05
"1066488",1,"EC",615,"PRINCE RUPERT MONT CIRC,615",1018,"BC",-130.29,54.32028,60,"1959-08-01","2022-01-19","Daily","Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)",76,3.62
"1068131",1,"EC",625,"TERRACE PCC,625",1028,"BC",-128.6247,54.50194,58.2,"1968-04-09","2022-03-03","Daily","Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)",210,1.21
"1068250",1,"EC",3073,"TRIPLE ISLAND,3073",3719,"BC",-130.8803,54.29472,20.7,"1989-06-01","2022-03-04","Daily","Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)",361.8,2.01
"1072692",1,"EC",645,"EQUITY SILVER,645",1048,"BC",-126.2766,54.19861,1280,"1981-08-01","2021-01-30","Daily","Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)",53,1.39
"1073615",1,"EC",652,"HOUSTON,652",1055,"BC",-126.6678,54.39639,610,"1957-07-01","2022-03-03","Daily","Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)",131,1.15
"1077500",1,"EC",668,"SMITHERS A,668",1071,"BC",-127.1828,54.82472,521.8,"1942-06-01","2018-11-03","Daily","Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)",158.8,1.04
"107G879",1,"EC",678,"SUSKWA VALLEY,678",1081,"BC",-127.1706,55.28861,534,"1982-10-15","2022-03-04","Daily","Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)",233,1.34
"1086082",1,"EC",715,"PEMBERTON AIRPORT CS,715",1118,"BC",-122.7378,50.3025,204.31,"1984-04-01","2018-06-01","Daily","Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)",62.8,3.92
"1092970",1,"EC",757,"FORT ST JAMES,757",1160,"BC",-124.3297,54.42528,685.8,"1895-01-01","2019-05-08","Daily","Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)",35.2,0.35
"1095018",1,"EC",780,"MCLEESE LAKE GRANITE MT,780",1183,"BC",-122.2867,52.53028,1123.2,"1972-03-01","2022-03-04","Daily","Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)",199.2,2.34
"1096468",1,"EC",798,"PRINCE GEORGE STP,798",1201,"BC",-122.7675,53.88,579,"1975-11-14","2022-03-02","Daily","Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)",201.7,1.12
"1097646",1,"EC",810,"SPOKIN LAKE 4E,810",1213,"BC",-121.6864,52.18389,1040,"1983-06-01","2022-03-03","Daily","Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)",313.9,1.72
"1098D90",1,"EC",826,"VANDERHOOF,826",1229,"BC",-124.0167,54.03333,638,"1980-08-01","2021-10-30","Daily","Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)",215,1.19
"109E7R6",1,"EC",833,"108 MILE HOUSE ABEL LAKE,833",1236,"BC",-121.4042,51.70483,993.9,"1987-07-01","2020-11-19","Daily","Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)",189.6,1.08
"1100120",1,"EC",841,"AGASSIZ CDA,841",1244,"BC",-121.7597,49.2425,15,"1889-10-01","2022-02-28","Daily","Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)",491.5,3.02
"1101158",1,"EC",855,"BURNABY SIMON FRASER U,855",1258,"BC",-122.918,49.27839,365.8,"1965-02-01","2022-02-27","Daily","Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)",258.5,3.8
"1101708",1,"EC",865,"CLOVERDALE EAST,865",1268,"BC",-122.7167,49.1,50,"1964-01-01","2021-11-28","Daily","Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)",371,2.38
"1102425",1,"EC",3080,"DELTA TSAWWASSEN BEACH,3080",3720,"BC",-123.0933333,49.01111111,2,"1971-03-25","2022-03-04","Daily","Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)",249.2,1.39
"1103332",1,"EC",885,"HANEY UBC RF ADMIN,885",1288,"BC",-122.5728,49.265,147,"1961-10-01","2021-10-29","Daily","Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)",614,3.72
"1105192",1,"EC",904,"MISSION WEST ABBEY,904",1307,"BC",-122.2708,49.1525,221,"1962-10-01","2022-02-27","Daily","Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)",473.9,2.58
"1105658",1,"EC",908,"N VANC GROUSE MTN RESORT,908",1311,"BC",-123.0806,49.36806,1127.8,"1971-10-01","2022-03-02","Daily","Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)",652,4.69
"1105669",1,"EC",329,"N VANCOUVER WHARVES,329",732,"BC",-123.1194,49.31389,6.1,"1962-03-01","2022-03-04","Daily","Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)",357.3,2.18
"1106764",1,"EC",918,"RICHMOND DALLYN 2,918",1321,"BC",-123.0872,49.17917,1.8,"1963-11-01","2022-03-04","Daily","Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)",309.6,1.69
"1106CL2",1,"EC",922,"PORT MOODY GLENAYRE,922",1325,"BC",-122.8814,49.27917,129.5,"1970-11-01","2022-03-04","Daily","Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)",489.6,2.75
"1106PF7",1,"EC",924,"RICHMOND NATURE PARK,924",1327,"BC",-123.0931,49.17083,3,"1977-03-25","2022-03-04","Daily","Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)",272.3,1.56
"1107785",1,"EC",929,"SUMAS CANAL,929",1332,"BC",-122.1097,49.11334,9,"1957-02-01","2022-02-28","Daily","Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)",367.5,4.59
"1108906",1,"EC",952,"WHISTLER ROUNDHOUSE,952",1355,"BC",-122.95,50.066667,1835,"1972-11-22","2022-03-04","Daily","Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)",194.6,1.74
"1113581",1,"EC",986,"HOPE SLIDE,986",1389,"BC",-121.2364,49.275,687.8,"1975-05-20","2022-03-05","Daily","Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)",201.6,1.41
"1123721",1,"EC",1028,"JELLICOE,1028",1431,"BC",-120.333333,49.666667,929,"1995-08-01","2022-03-04","Daily","Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)",206.6,1.22
"1125079",1,"EC",1053,"MERRITT STP,1053",1456,"BC",-120.8008,50.11417,609,"1968-08-01","2021-01-14","Daily","Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)",65.7,0.58
"1125700",1,"EC",1062,"OKANAGAN CENTRE,1062",1465,"BC",-119.4139,50.04,501,"1925-03-01","2022-03-04","Daily","Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)",244.4,1.33
"1125766",1,"EC",1066,"OLIVER STP,1066",1469,"BC",-119.5447,49.17917,297.2,"1924-01-01","2022-02-04","Daily","Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)",54.1,0.53
"1126070",1,"EC",1074,"PEACHLAND,1074",1477,"BC",-119.716667,49.783333,345,"1971-03-01","2022-02-16","Daily","Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)",175.6,0.95
"1126510",1,"EC",1082,"PRINCETON A,1082",1485,"BC",-120.5119,49.4675,700.4,"1936-11-11","2022-03-04","Daily","Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)",130.4,0.75
"1128583",1,"EC",1095,"VERNON NORTH,1095",1498,"BC",-119.2714,50.34444,512,"1990-07-01","2020-04-13","Daily","Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)",109.4,1.09
"1128584",1,"EC",1096,"VERNON SILVER STAR LODGE,1096",1499,"BC",-119.0557,50.35783,1572,"1970-07-01","2022-03-04","Daily","Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)",250.5,2.5
